season,round,event_name,session_type,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026,5,Canadian Grand Prix,R,2026-05-24 21:38:41,Other,CAR 55 (SAI) TIME 1:19.410 DELETED - TRACK LIMITS AT TURN 8 LAP 66 17:37:05,,,,,,68
2026,5,Canadian Grand Prix,R,2026-05-24 21:39:19,Other,CAR 18 (STR) TIME 1:26.632 DELETED - TRACK LIMITS AT TURN 10 LAP 64 17:37:49,,,,,,68
2026,5,Canadian Grand Prix,R,2026-05-24 21:41:00,Other,TURN 13 INCIDENT INVOLVING CAR 30 (LAW) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (17:34:39),,,,,,68
2026,5,Canadian Grand Prix,R,2026-05-24 21:41:08,Other,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,,,,,,68
2026,5,Canadian Grand Prix,R,2026-05-24 21:41:20,Other,CAR 30 (LAW) TIME 1:16.854 DELETED - TRACK LIMITS AT TURN 14 LAP 64 17:34:40,,,,,,68
2026,5,Canadian Grand Prix,R,2026-05-24 21:41:35,Other,CAR 10 (GAS) TIME 1:16.853 DELETED - TRACK LIMITS AT TURN 14 LAP 64 17:34:39,,,,,,68
2026,5,Canadian Grand Prix,R,2026-05-24 21:47:14,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CAR 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS (17:34:39),,,,,,68
2026,5,Canadian Grand Prix,S,2026-05-23 15:30:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,5,Canadian Grand Prix,S,2026-05-23 15:30:10,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.000000,,1
2026,5,Canadian Grand Prix,S,2026-05-23 15:30:20,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.000000,,1
2026,5,Canadian Grand Prix,S,2026-05-23 15:31:29,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.000000,,1
2026,5,Canadian Grand Prix,S,2026-05-23 15:31:33,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.000000,,1
2026,5,Canadian Grand Prix,S,2026-05-23 15:35:01,Other,PIT EXIT CLOSED,,,,,,1
2026,5,Canadian Grand Prix,S,2026-05-23 15:46:52,Other,RISK OF RAIN FOR THE F1 SPRINT IS 0%,,,,,,1
2026,5,Canadian Grand Prix,S,2026-05-23 15:54:49,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.000000,,1
2026,5,Canadian Grand Prix,S,2026-05-23 15:54:56,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.000000,,1
2026,5,Canadian Grand Prix,S,2026-05-23 15:55:20,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.000000,,1
2026,5,Canadian Grand Prix,S,2026-05-23 15:55:26,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.000000,,1
2026,5,Canadian Grand Prix,S,2026-05-23 15:57:04,Other,OVERTAKE DISABLED,,,,,,1
2026,5,Canadian Grand Prix,S,2026-05-23 16:03:16,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,5,Canadian Grand Prix,S,2026-05-23 16:04:26,Other,OVERTAKE ENABLED,,,,,,1
2026,5,Canadian Grand Prix,S,2026-05-23 16:05:08,Other,INCIDENT INVOLVING CAR 18 (STR) NOTED - STARTING PROCEDURE INFRINGEMENT,,,,,,2
2026,5,Canadian Grand Prix,S,2026-05-23 16:11:31,Other,CAR 12 (ANT) TIME 1:18.995 DELETED - TRACK LIMITS AT TURN 2 LAP 6 12:09:42,,,,,,7
2026,5,Canadian Grand Prix,S,2026-05-23 16:11:49,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) UNDER INVESTIGATION - STARTING PROCEDURE INFRINGEMENT,,,,,,7
2026,5,Canadian Grand Prix,S,2026-05-23 16:12:48,Other,CAR 12 (ANT) TIME 1:18.995 DELETED - TRACK LIMITS AT TURN 9 LAP 6 12:10:18,,,,,,8
2026,5,Canadian Grand Prix,S,2026-05-23 16:12:53,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) NO FURTHER ACTION - STARTING PROCEDURE INFRINGEMENT,,,,,,8
2026,5,Canadian Grand Prix,S,2026-05-23 16:14:21,Other,CAR 5 (BOR) TIME 1:17.562 DELETED - TRACK LIMITS AT TURN 14 LAP 5 12:09:54,,,,,,9
2026,5,Canadian Grand Prix,S,2026-05-23 16:14:40,Other,CAR 11 (PER) TIME 1:17.633 DELETED - TRACK LIMITS AT TURN 14 LAP 7 12:12:23,,,,,,10
2026,5,Canadian Grand Prix,S,2026-05-23 16:15:13,Other,CAR 87 (BEA) TIME 1:17.144 DELETED - TRACK LIMITS AT TURN 14 LAP 8 12:13:50,,,,,,10
2026,5,Canadian Grand Prix,S,2026-05-23 16:18:39,Other,TURN 13 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,13
2026,5,Canadian Grand Prix,S,2026-05-23 16:19:43,Other,CAR 27 (HUL) TIME 1:17.240 DELETED - TRACK LIMITS AT TURN 14 LAP 11 12:17:32,,,,,,14
2026,5,Canadian Grand Prix,S,2026-05-23 16:20:02,Other,CAR 3 (VER) TIME 1:15.273 DELETED - TRACK LIMITS AT TURN 14 LAP 12 12:18:23,,,,,,14
2026,5,Canadian Grand Prix,S,2026-05-23 16:21:23,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (12:17:26),,,,,,15
2026,5,Canadian Grand Prix,S,2026-05-23 16:21:51,Other,CAR 55 (SAI) TIME 1:16.438 DELETED - TRACK LIMITS AT TURN 14 LAP 14 12:21:11,,,,,,15
2026,5,Canadian Grand Prix,S,2026-05-23 16:22:14,Other,CAR 14 (ALO) TIME 1:19.259 DELETED - TRACK LIMITS AT TURN 14 LAP 14 12:21:37,,,,,,16
2026,5,Canadian Grand Prix,S,2026-05-23 16:22:37,Other,CAR 27 (HUL) TIME 1:19.189 DELETED - TRACK LIMITS AT TURN 14 LAP 14 12:21:26,,,,,,16
2026,5,Canadian Grand Prix,S,2026-05-23 16:23:35,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 12:23:35,,BLUE,Driver,,14,17
2026,5,Canadian Grand Prix,S,2026-05-23 16:23:42,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.000000,,17
2026,5,Canadian Grand Prix,S,2026-05-23 16:23:43,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.000000,,17
2026,5,Canadian Grand Prix,S,2026-05-23 16:24:14,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 12:24:14,,BLUE,Driver,,23,17
2026,5,Canadian Grand Prix,S,2026-05-23 16:24:42,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 12:24:42,,BLUE,Driver,,6,18
2026,5,Canadian Grand Prix,S,2026-05-23 16:25:00,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 12:24:59,,BLUE,Driver,,23,18
2026,5,Canadian Grand Prix,S,2026-05-23 16:25:07,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 12:25:07,,BLUE,Driver,,23,18
2026,5,Canadian Grand Prix,S,2026-05-23 16:25:45,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 12:25:45,,BLUE,Driver,,6,18
2026,5,Canadian Grand Prix,S,2026-05-23 16:26:43,Other,TURN 2 INCIDENT INVOLVING CAR 3 (VER) NOTED - YELLOW FLAG INFRINGEMENT (12:23:43),,,,,,19
2026,5,Canadian Grand Prix,S,2026-05-23 16:27:38,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 27 (HUL) - LEAVING THE TRACK AND GAINING AN ADVANTAGE (12:17:26),,,,,,20
2026,5,Canadian Grand Prix,S,2026-05-23 16:27:46,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 12:27:46,,BLUE,Driver,,77,20
2026,5,Canadian Grand Prix,S,2026-05-23 16:27:50,Flag,WAVED BLUE FLAG FOR CAR 6 (HAD) TIMED AT 12:27:49,,BLUE,Driver,,6,20
2026,5,Canadian Grand Prix,S,2026-05-23 16:28:05,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 12:28:05,,BLUE,Driver,,23,20
2026,5,Canadian Grand Prix,S,2026-05-23 16:28:15,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 12:28:14,,BLUE,Driver,,18,20
2026,5,Canadian Grand Prix,S,2026-05-23 16:28:54,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CAR 3 (VER) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (12:23:43),,,,,,21
2026,5,Canadian Grand Prix,S,2026-05-23 16:29:07,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 12:29:07,,BLUE,Driver,,77,21
2026,5,Canadian Grand Prix,S,2026-05-23 16:29:30,Other,CAR 31 (OCO) TIME 1:21.519 DELETED - TRACK LIMITS AT TURN 8 LAP 19 12:27:19,,,,,,21
2026,5,Canadian Grand Prix,S,2026-05-23 16:29:36,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 12:29:35,,BLUE,Driver,,18,21
2026,5,Canadian Grand Prix,S,2026-05-23 16:29:51,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 12:29:50,,BLUE,Driver,,18,22
2026,5,Canadian Grand Prix,S,2026-05-23 16:29:56,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 12:29:55,,BLUE,Driver,,77,22
2026,5,Canadian Grand Prix,S,2026-05-23 16:30:02,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 12:30:01,,BLUE,Driver,,18,22
2026,5,Canadian Grand Prix,S,2026-05-23 16:30:30,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 12:30:30,,BLUE,Driver,,18,22
2026,5,Canadian Grand Prix,S,2026-05-23 16:30:32,Other,TURN 13 INCIDENT INVOLVING CARS 11 (PER) AND 30 (LAW) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK (12:29:03),,,,,,22
2026,5,Canadian Grand Prix,S,2026-05-23 16:32:05,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 12:32:04,,BLUE,Driver,,10,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:32:07,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:32:11,Other,CAR 30 (LAW) TIME 1:17.395 DELETED - TRACK LIMITS AT TURN 14 LAP 20 12:29:07,,,,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:32:13,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 12:32:13,,BLUE,Driver,,10,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:32:14,Other,CAR 44 (HAM) TIME 1:15.601 DELETED - TRACK LIMITS AT TURN 14 LAP 21 12:29:36,,,,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:32:42,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 11 (PER) AND 30 (LAW) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK (12:29:03),,,,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:33:02,Other,TURN 13 INCIDENT INVOLVING CAR 44 (HAM) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:33:10,Other,CAR 3 (VER) TIME 1:18.645 DELETED - TRACK LIMITS AT TURN 8 LAP 22 12:30:27,,,,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:33:11,Other,CAR 12 (ANT) TIME 1:16.059 DELETED - TRACK LIMITS AT TURN 1 LAP 23 12:30:58,,,,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:33:30,Other,CAR 5 (BOR) TIME 1:17.674 DELETED - TRACK LIMITS AT TURN 14 LAP 22 12:31:44,,,,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:33:45,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.000000,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:33:54,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.000000,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:33:59,Other,CAR 10 (GAS) TIME 1:27.384 DELETED - TRACK LIMITS AT TURN 1 LAP 22 12:31:53,,,,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:34:45,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 11 (PER) - FORCING ANOTHER DRIVER OFF THE TRACK (12:29:03),,,,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:34:49,Other,CAR 18 (STR) TIME 1:17.977 DELETED - TRACK LIMITS AT PIT ENTRY LAP 22 12:32:14,,,,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:36:28,Other,CAR 18 (STR) TIME 1:17.977 DELETED - TRACK LIMITS AT TURN 14 LAP 22 12:32:12,,,,,,23
2026,5,Canadian Grand Prix,S,2026-05-23 16:36:50,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CAR 44 (HAM) WILL BE INVESTIGATED AFTER THE SPRINT - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,23
2026,6,Monaco Grand Prix,R,2026-06-07 12:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,6,Monaco Grand Prix,R,2026-06-07 12:22:10,Other,INCIDENT INVOLVING CAR 11 (PER) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:20:23),,,,,,1
2026,6,Monaco Grand Prix,R,2026-06-07 12:25:25,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.000000,,1
2026,6,Monaco Grand Prix,R,2026-06-07 12:26:04,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.000000,,1
2026,6,Monaco Grand Prix,R,2026-06-07 12:30:01,Other,PIT EXIT CLOSED,,,,,,1
2026,6,Monaco Grand Prix,R,2026-06-07 12:33:08,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:20:23),,,,,,1
2026,6,Monaco Grand Prix,R,2026-06-07 12:45:25,Other,RISK OF RAIN FOR THE F1 RACE IS 0%,,,,,,1
2026,6,Monaco Grand Prix,R,2026-06-07 12:57:03,Other,OVERTAKE DISABLED,,,,,,1
2026,6,Monaco Grand Prix,R,2026-06-07 13:03:12,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,6,Monaco Grand Prix,R,2026-06-07 13:03:17,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.000000,,1
2026,6,Monaco Grand Prix,R,2026-06-07 13:03:32,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.000000,,1
2026,6,Monaco Grand Prix,R,2026-06-07 13:04:20,Other,OVERTAKE ENABLED,,,,,,1
2026,6,Monaco Grand Prix,R,2026-06-07 13:06:24,Other,INCIDENT INVOLVING CAR 63 (RUS) NOTED - FALSE START - OUT OF POSITION (15:03:11),,,,,,3
